sample_id,label,binary_target,severity_ordinal,repository,commit_hash,path,start_line,end_line,code_name,wmc,cbo,lcom,rfc,dit,loc,cc_max,nom,nof,cida,coa,method_loc_max,method_loc_avg,method_param_max,foreign_method_calls,foreign_field_accesses,local_field_accesses,accessed_foreign_class_count,envy_method_ratio,jdeodorant_signal,iplasma_signal,designite_signal,jspirit_signal,code_churn,volatility,bug_fix_ratio,author_count,hotspot_proxy,evolution_intensity
7391660,LONG_METHOD,0,0,git@github.com:spring-projects/spring-data-dev-tools.git,a25ff3ae28026f132871f7172c6ba5c3b64e1671,/release-tools/src/main/java/org/springframework/data/release/build/CommandLine.java,245,247,org.springframework.data.release.build.CommandLine.Argument.ArgumentValue#toCommandLine,5.0,5.0,0.8,10.0,0.0,18.0,1.0,5.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,0.9689922480620154,0.0,1.0,0.0,0.0
7391660,FEATURE_ENVY,1,1,git@github.com:spring-projects/spring-data-dev-tools.git,a25ff3ae28026f132871f7172c6ba5c3b64e1671,/release-tools/src/main/java/org/springframework/data/release/build/CommandLine.java,245,247,org.springframework.data.release.build.CommandLine.Argument.ArgumentValue#toCommandLine,5.0,5.0,0.8,10.0,0.0,18.0,1.0,5.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,0.9689922480620154,0.0,1.0,0.0,0.0
7391521,GOD_CLASS,1,1,git@github.com:spring-projects/spring-data-dev-tools.git,a25ff3ae28026f132871f7172c6ba5c3b64e1671,/release-tools/src/main/java/org/springframework/data/release/build/CommandLine.java,142,257,org.springframework.data.release.build.CommandLine.Argument,15.0,20.0,0.9333333333333333,31.0,0.0,63.0,1.0,15.0,3.0,1.0,0.0,4.0,1.3333333333333333,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,0.9689922480620154,0.0,1.0,0.0,0.0
3735879,LONG_METHOD,0,0,git@github.com:alibaba/otter.git,a939897df75ae8aafdcbbbce0205d13ac87d6fdb,/shared/etl/src/main/java/com/alibaba/otter/shared/etl/model/EventData.java,227,229,com.alibaba.otter.shared.etl.model.EventData#setDdlSchemaName String,69.0,10.0,0.8658536585365854,46.0,0.0,214.0,23.0,41.0,18.0,1.0,0.006944444444444444,24.0,2.731707317073171,1.0,1.0,0.0,143.0,1.0,0.0,0.0,0.0,0.0,0.0,370.0,1.3230771844222247,0.0,1.0,0.0,0.0
3735879,FEATURE_ENVY,0,0,git@github.com:alibaba/otter.git,a939897df75ae8aafdcbbbce0205d13ac87d6fdb,/shared/etl/src/main/java/com/alibaba/otter/shared/etl/model/EventData.java,227,229,com.alibaba.otter.shared.etl.model.EventData#setDdlSchemaName String,69.0,10.0,0.8658536585365854,46.0,0.0,214.0,23.0,41.0,18.0,1.0,0.006944444444444444,24.0,2.731707317073171,1.0,1.0,0.0,143.0,1.0,0.0,0.0,0.0,0.0,0.0,370.0,1.3230771844222247,0.0,1.0,0.0,0.0
3741534,FEATURE_ENVY,0,0,git@github.com:alibaba/otter.git,a939897df75ae8aafdcbbbce0205d13ac87d6fdb,/manager/web/src/main/java/com/alibaba/otter/manager/web/home/module/screen/DataSourceInfo.java,38,45,com.alibaba.otter.manager.web.home.module.screen.DataSourceInfo#execute Long|Context,0.0,9.0,0.0,7.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,1.0,0.0,0.0
3741534,LONG_METHOD,0,0,git@github.com:alibaba/otter.git,a939897df75ae8aafdcbbbce0205d13ac87d6fdb,/manager/web/src/main/java/com/alibaba/otter/manager/web/home/module/screen/DataSourceInfo.java,38,45,com.alibaba.otter.manager.web.home.module.screen.DataSourceInfo#execute Long|Context,0.0,9.0,0.0,7.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,1.0,0.0,0.0
3742330,LONG_METHOD,0,0,git@github.com:alibaba/otter.git,a939897df75ae8aafdcbbbce0205d13ac87d6fdb,/shared/common/src/main/java/com/alibaba/otter/shared/common/utils/meta/DdlUtils.java,270,278,com.alibaba.otter.shared.common.utils.meta.DdlUtils.makeAllColumnsPrimaryKeysIfNoPrimaryKeysFound Table,24.0,67.0,0.9285714285714286,96.0,0.0,393.0,7.0,8.0,39.0,1.0,0.043478260869565216,31.0,11.875,5.0,1.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,608.0,0.6907894736842105,0.0,1.0,0.0,0.0
3742330,FEATURE_ENVY,0,0,git@github.com:alibaba/otter.git,a939897df75ae8aafdcbbbce0205d13ac87d6fdb,/shared/common/src/main/java/com/alibaba/otter/shared/common/utils/meta/DdlUtils.java,270,278,com.alibaba.otter.shared.common.utils.meta.DdlUtils.makeAllColumnsPrimaryKeysIfNoPrimaryKeysFound Table,24.0,67.0,0.9285714285714286,96.0,0.0,393.0,7.0,8.0,39.0,1.0,0.043478260869565216,31.0,11.875,5.0,1.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,608.0,0.6907894736842105,0.0,1.0,0.0,0.0
3738168,LONG_METHOD,0,0,git@github.com:alibaba/otter.git,a939897df75ae8aafdcbbbce0205d13ac87d6fdb,/node/etl/src/main/java/com/alibaba/otter/node/etl/model/protobuf/BatchProto.java,4178,4227,com.alibaba.otter.node.etl.model.protobuf.BatchProto.RowData.Builder#clear,35.0,13.0,0.72,37.0,1.0,172.0,5.0,25.0,7.0,1.0,0.09090909090909091,18.0,3.6,1.0,1.0,4.0,50.0,1.0,0.04,0.0,0.0,0.0,0.0,12011.0,0.04604112896511531,0.0,1.0,0.0,0.0
3738168,FEATURE_ENVY,0,0,git@github.com:alibaba/otter.git,a939897df75ae8aafdcbbbce0205d13ac87d6fdb,/node/etl/src/main/java/com/alibaba/otter/node/etl/model/protobuf/BatchProto.java,4178,4227,com.alibaba.otter.node.etl.model.protobuf.BatchProto.RowData.Builder#clear,35.0,13.0,0.72,37.0,1.0,172.0,5.0,25.0,7.0,1.0,0.09090909090909091,18.0,3.6,1.0,1.0,4.0,50.0,1.0,0.04,0.0,0.0,0.0,0.0,12011.0,0.04604112896511531,0.0,1.0,0.0,0.0
6967137,FEATURE_ENVY,0,0,git@github.com:google/jimfs.git,4adbdea4091229b9ef727fa5d6eeef00b2429e01,/jimfs/src/main/java/com/google/common/jimfs/FileSystemView.java,712,722,com.google.common.jimfs.FileSystemView#lockSourceAndCopy File|File,18.0,67.0,0.7333333333333334,96.0,0.0,466.0,4.0,10.0,24.0,1.0,0.37777777777777777,14.0,6.4,3.0,17.0,0.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,924.0,1.1211818261296838,0.0,2.0,0.0,0.0
6967137,LONG_METHOD,0,0,git@github.com:google/jimfs.git,4adbdea4091229b9ef727fa5d6eeef00b2429e01,/jimfs/src/main/java/com/google/common/jimfs/FileSystemView.java,712,722,com.google.common.jimfs.FileSystemView#lockSourceAndCopy File|File,18.0,67.0,0.7333333333333334,96.0,0.0,466.0,4.0,10.0,24.0,1.0,0.37777777777777777,14.0,6.4,3.0,17.0,0.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,924.0,1.1211818261296838,0.0,2.0,0.0,0.0
6981479,LONG_METHOD,0,0,git@github.com:google/MOE.git,4de8f47896dc85fb058d85e8d57122fa479c88f0,/client/src/main/java/com/google/devtools/moe/client/testing/InMemoryProjectContextFactory.java,49,52,com.google.devtools.moe.client.testing.InMemoryProjectContextFactory#loadConfiguration String,2.0,16.0,1.0,8.0,1.0,21.0,1.0,2.0,1.0,1.0,0.0,2.0,1.5,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,1.0014803857105554,0.0,2.0,0.0,0.0
6981479,FEATURE_ENVY,0,0,git@github.com:google/MOE.git,4de8f47896dc85fb058d85e8d57122fa479c88f0,/client/src/main/java/com/google/devtools/moe/client/testing/InMemoryProjectContextFactory.java,49,52,com.google.devtools.moe.client.testing.InMemoryProjectContextFactory#loadConfiguration String,2.0,16.0,1.0,8.0,1.0,21.0,1.0,2.0,1.0,1.0,0.0,2.0,1.5,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,1.0014803857105554,0.0,2.0,0.0,0.0
4212572,LONG_METHOD,0,0,git@github.com:apache/commons-beanutils.git,33a067788f2a414c0b019f8d8974cc455c1982a4,/src/main/java/org/apache/commons/beanutils2/PropertyUtils.java,458,464,org.apache.commons.beanutils2.PropertyUtils.getPropertyEditorClass Object|String,11.0,9.0,1.0,27.0,0.0,139.0,1.0,11.0,0.0,0.0,0.0,2.0,1.0909090909090908,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.0,1.1745532188566485,0.0,1.0,0.0,0.0
4212572,FEATURE_ENVY,1,3,git@github.com:apache/commons-beanutils.git,33a067788f2a414c0b019f8d8974cc455c1982a4,/src/main/java/org/apache/commons/beanutils2/PropertyUtils.java,458,464,org.apache.commons.beanutils2.PropertyUtils.getPropertyEditorClass Object|String,11.0,9.0,1.0,27.0,0.0,139.0,1.0,11.0,0.0,0.0,0.0,2.0,1.0909090909090908,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.0,1.1745532188566485,0.0,1.0,0.0,0.0
7070559,LONG_METHOD,0,0,git@github.com:linkedin/li-apache-kafka-clients.git,64c130b021176451b9a0a1274903c8e77585aaa1,/li-apache-kafka-clients/src/main/java/com/linkedin/kafka/clients/producer/LiKafkaFederatedProducerImpl.java,119,122,"com.linkedin.kafka.clients.producer.LiKafkaFederatedProducerImpl#send ProducerRecord<K, V>",30.0,55.0,0.9545454545454546,54.0,0.0,176.0,8.0,12.0,9.0,1.0,0.05714285714285714,24.0,6.333333333333333,3.0,2.0,0.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,877.0,0.6714383402335158,0.0,1.0,0.0,0.0
7070559,FEATURE_ENVY,0,0,git@github.com:linkedin/li-apache-kafka-clients.git,64c130b021176451b9a0a1274903c8e77585aaa1,/li-apache-kafka-clients/src/main/java/com/linkedin/kafka/clients/producer/LiKafkaFederatedProducerImpl.java,119,122,"com.linkedin.kafka.clients.producer.LiKafkaFederatedProducerImpl#send ProducerRecord<K, V>",30.0,55.0,0.9545454545454546,54.0,0.0,176.0,8.0,12.0,9.0,1.0,0.05714285714285714,24.0,6.333333333333333,3.0,2.0,0.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,877.0,0.6714383402335158,0.0,1.0,0.0,0.0
4265826,FEATURE_ENVY,0,0,git@github.com:apache/commons-text.git,fba62805615082bc1ce02c46a6b1c8d0383aa09b,/src/main/java/org/apache/commons/text/TextStringBuilder.java,1173,1175,org.apache.commons.text.TextStringBuilder#appendln boolean,368.0,29.0,0.6377358490566039,191.0,0.0,1402.0,8.0,160.0,17.0,0.9924242424242424,0.0,25.0,5.98125,5.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,3290.0,1.6801819078388551,0.0,2.0,0.0,0.0
4265826,LONG_METHOD,0,0,git@github.com:apache/commons-text.git,fba62805615082bc1ce02c46a6b1c8d0383aa09b,/src/main/java/org/apache/commons/text/TextStringBuilder.java,1173,1175,org.apache.commons.text.TextStringBuilder#appendln boolean,368.0,29.0,0.6377358490566039,191.0,0.0,1402.0,8.0,160.0,17.0,0.9924242424242424,0.0,25.0,5.98125,5.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,3290.0,1.6801819078388551,0.0,2.0,0.0,0.0
4266432,LONG_METHOD,0,0,git@github.com:apache/commons-text.git,fba62805615082bc1ce02c46a6b1c8d0383aa09b,/src/main/java/org/apache/commons/text/similarity/LevenshteinDistance.java,131,133,org.apache.commons.text.similarity.LevenshteinDistance#getThreshold,25.0,9.0,0.7,13.0,0.0,123.0,13.0,5.0,2.0,1.0,0.0,56.0,20.2,3.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1555.0,1.8890011618637086,0.2,7.0,0.0,0.0
4266432,FEATURE_ENVY,0,0,git@github.com:apache/commons-text.git,fba62805615082bc1ce02c46a6b1c8d0383aa09b,/src/main/java/org/apache/commons/text/similarity/LevenshteinDistance.java,131,133,org.apache.commons.text.similarity.LevenshteinDistance#getThreshold,25.0,9.0,0.7,13.0,0.0,123.0,13.0,5.0,2.0,1.0,0.0,56.0,20.2,3.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1555.0,1.8890011618637086,0.2,7.0,0.0,0.0
5547100,GOD_CLASS,0,0,git@github.com:apache/sentry.git,f859446b65bbc274bc4899464892151eec8217c6,/sentry-service/sentry-service-api/src/gen/thrift/gen-javabean/org/apache/sentry/api/service/thrift/TAlterSentryRoleDeleteUsersResponse.java,319,323,org.apache.sentry.api.service.thrift.TAlterSentryRoleDeleteUsersResponse.TAlterSentryRoleDeleteUsersResponseStandardSchemeFactory,1.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182.0,0.0,0.0,1.0,0.0,0.0
5559770,LONG_METHOD,0,0,git@github.com:apache/sentry.git,f859446b65bbc274bc4899464892151eec8217c6,/sentry-binding/sentry-binding-kafka/src/main/java/org/apache/sentry/kafka/binding/KafkaAuthBinding.java,419,428,org.apache.sentry.kafka.binding.KafkaAuthBinding#isPrivilegeForResource TSentryPrivilege|Resource,59.0,111.0,0.7789855072463768,124.0,0.0,432.0,6.0,24.0,25.0,1.0,0.25,28.0,10.666666666666666,4.0,15.0,0.0,45.0,5.0,0.08333333333333333,0.0,0.0,0.0,0.0,1937.0,2.024369853800601,0.10526315789473684,6.0,0.0,0.0
5559770,FEATURE_ENVY,0,0,git@github.com:apache/sentry.git,f859446b65bbc274bc4899464892151eec8217c6,/sentry-binding/sentry-binding-kafka/src/main/java/org/apache/sentry/kafka/binding/KafkaAuthBinding.java,419,428,org.apache.sentry.kafka.binding.KafkaAuthBinding#isPrivilegeForResource TSentryPrivilege|Resource,59.0,111.0,0.7789855072463768,124.0,0.0,432.0,6.0,24.0,25.0,1.0,0.25,28.0,10.666666666666666,4.0,15.0,0.0,45.0,5.0,0.08333333333333333,0.0,0.0,0.0,0.0,1937.0,2.024369853800601,0.10526315789473684,6.0,0.0,0.0
5539522,GOD_CLASS,1,1,git@github.com:apache/sentry.git,f859446b65bbc274bc4899464892151eec8217c6,/sentry-tests/sentry-tests-kafka/src/main/java/org/apache/sentry/tests/e2e/kafka/KafkaTestServer.java,35,129,org.apache.sentry.tests.e2e.kafka.KafkaTestServer,7.0,30.0,0.0,29.0,0.0,82.0,4.0,2.0,7.0,1.0,0.0,13.0,10.5,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,1.885284489582336,0.14285714285714285,6.0,0.0,0.0
5551982,LONG_METHOD,0,0,git@github.com:apache/sentry.git,f859446b65bbc274bc4899464892151eec8217c6,/sentry-hdfs/sentry-hdfs-common/src/gen/thrift/gen-javabean/org/apache/sentry/hdfs/service/thrift/TPrivilegePrincipal.java,218,237,org.apache.sentry.hdfs.service.thrift.TPrivilegePrincipal#setFieldValue _Fields|Object,63.0,54.0,0.746031746031746,79.0,0.0,360.0,8.0,28.0,9.0,0.926829268292683,0.01694915254237288,25.0,5.178571428571429,2.0,1.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,502.0,0.0,0.0,1.0,0.0,0.0
5551982,FEATURE_ENVY,0,0,git@github.com:apache/sentry.git,f859446b65bbc274bc4899464892151eec8217c6,/sentry-hdfs/sentry-hdfs-common/src/gen/thrift/gen-javabean/org/apache/sentry/hdfs/service/thrift/TPrivilegePrincipal.java,218,237,org.apache.sentry.hdfs.service.thrift.TPrivilegePrincipal#setFieldValue _Fields|Object,63.0,54.0,0.746031746031746,79.0,0.0,360.0,8.0,28.0,9.0,0.926829268292683,0.01694915254237288,25.0,5.178571428571429,2.0,1.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,502.0,0.0,0.0,1.0,0.0,0.0
5565017,GOD_CLASS,0,0,git@github.com:apache/sentry.git,f859446b65bbc274bc4899464892151eec8217c6,/sentry-binding/sentry-binding-hive/src/main/java/org/apache/sentry/binding/hive/authz/SentryConfigTool.java,597,641,org.apache.sentry.binding.hive.authz.SentryConfigTool.CommandImpl,0.0,7.0,0.0,21.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2362.0,1.704477626977957,0.05263157894736842,10.0,0.0,0.0
5545552,GOD_CLASS,0,0,git@github.com:apache/sentry.git,f859446b65bbc274bc4899464892151eec8217c6,/sentry-hdfs/sentry-hdfs-common/src/gen/thrift/gen-javabean/org/apache/sentry/hdfs/service/thrift/SentryHDFSService.java,1675,1715,org.apache.sentry.hdfs.service.thrift.SentryHDFSService.check_hms_seq_num_args.check_hms_seq_num_argsStandardScheme,0.0,9.0,0.0,16.0,1.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5220.0,1.6906727546350788,0.0,5.0,0.0,0.0
5548181,LONG_METHOD,0,0,git@github.com:apache/sentry.git,f859446b65bbc274bc4899464892151eec8217c6,/sentry-service/sentry-service-server/src/main/java/org/apache/sentry/provider/db/service/persistent/SentryStore.java,3748,3761,org.apache.sentry.provider.db.service.persistent.SentryStore#getMAuthzPaths long|String,202.0,231.0,0.7940626460963067,421.0,0.0,3089.0,7.0,93.0,273.0,1.0,0.11497730711043873,32.0,7.881720430107527,5.0,76.0,0.0,585.0,9.0,0.0,0.0,0.0,0.0,0.0,16945.0,2.8656433780340356,0.02631578947368421,5.0,0.0,0.0
5548181,FEATURE_ENVY,0,0,git@github.com:apache/sentry.git,f859446b65bbc274bc4899464892151eec8217c6,/sentry-service/sentry-service-server/src/main/java/org/apache/sentry/provider/db/service/persistent/SentryStore.java,3748,3761,org.apache.sentry.provider.db.service.persistent.SentryStore#getMAuthzPaths long|String,202.0,231.0,0.7940626460963067,421.0,0.0,3089.0,7.0,93.0,273.0,1.0,0.11497730711043873,32.0,7.881720430107527,5.0,76.0,0.0,585.0,9.0,0.0,0.0,0.0,0.0,0.0,16945.0,2.8656433780340356,0.02631578947368421,5.0,0.0,0.0
5563186,GOD_CLASS,0,0,git@github.com:apache/sentry.git,f859446b65bbc274bc4899464892151eec8217c6,/sentry-service/sentry-service-api/src/gen/thrift/gen-javabean/org/apache/sentry/api/generic/thrift/SentryGenericPolicyService.java,982,1000,org.apache.sentry.api.generic.thrift.SentryGenericPolicyService.Processor.list_sentry_privileges_for_provider,2.0,2.0,1.0,7.0,0.0,14.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31248.0,0.0,0.0,1.0,0.0,0.0
5542756,FEATURE_ENVY,0,0,git@github.com:apache/sentry.git,f859446b65bbc274bc4899464892151eec8217c6,/sentry-service/sentry-service-api/src/gen/thrift/gen-javabean/org/apache/sentry/api/service/thrift/SentryPolicyService.java,20817,20828,org.apache.sentry.api.service.thrift.SentryPolicyService.list_roles_privileges_result.list_roles_privileges_resultTupleScheme#write org.apache.thrift.protocol.TProtocol|list_roles_privileges_result,0.0,6.0,0.0,10.0,1.0,22.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54414.0,1.096298962295246,0.0,3.0,0.0,0.0
5542756,LONG_METHOD,0,0,git@github.com:apache/sentry.git,f859446b65bbc274bc4899464892151eec8217c6,/sentry-service/sentry-service-api/src/gen/thrift/gen-javabean/org/apache/sentry/api/service/thrift/SentryPolicyService.java,20817,20828,org.apache.sentry.api.service.thrift.SentryPolicyService.list_roles_privileges_result.list_roles_privileges_resultTupleScheme#write org.apache.thrift.protocol.TProtocol|list_roles_privileges_result,0.0,6.0,0.0,10.0,1.0,22.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54414.0,1.096298962295246,0.0,3.0,0.0,0.0
5555115,LONG_METHOD,0,0,git@github.com:apache/sentry.git,f859446b65bbc274bc4899464892151eec8217c6,/sentry-service/sentry-service-api/src/gen/thrift/gen-javabean/org/apache/sentry/api/service/thrift/SentryPolicyService.java,12942,12947,org.apache.sentry.api.service.thrift.SentryPolicyService.list_sentry_privileges_by_user_and_itsgroups_args.list_sentry_privileges_by_user_and_itsgroups_args TListSentryPrivilegesRequest,2430.0,130.0,0.9095085343154726,1794.0,0.0,17112.0,5.0,1330.0,704.0,0.9233716475095786,0.0,30.0,4.646616541353383,4.0,0.0,0.0,1705.0,0.0,0.0,0.0,0.0,0.0,0.0,54414.0,1.096298962295246,0.0,3.0,0.0,0.0
5555115,FEATURE_ENVY,0,0,git@github.com:apache/sentry.git,f859446b65bbc274bc4899464892151eec8217c6,/sentry-service/sentry-service-api/src/gen/thrift/gen-javabean/org/apache/sentry/api/service/thrift/SentryPolicyService.java,12942,12947,org.apache.sentry.api.service.thrift.SentryPolicyService.list_sentry_privileges_by_user_and_itsgroups_args.list_sentry_privileges_by_user_and_itsgroups_args TListSentryPrivilegesRequest,2430.0,130.0,0.9095085343154726,1794.0,0.0,17112.0,5.0,1330.0,704.0,0.9233716475095786,0.0,30.0,4.646616541353383,4.0,0.0,0.0,1705.0,0.0,0.0,0.0,0.0,0.0,0.0,54414.0,1.096298962295246,0.0,3.0,0.0,0.0
4944991,LONG_METHOD,0,0,git@github.com:apache/kafka.git,c74acb24eb1da5d16cc2721a63931cd87f79ec66,/clients/src/main/java/org/apache/kafka/common/config/types/Password.java,32,34,org.apache.kafka.common.config.types.Password.Password String,5.0,2.0,0.5,5.0,0.0,23.0,2.0,4.0,2.0,1.0,0.0,4.0,1.75,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.7662337662337663,0.0,2.0,0.0,0.0
4944991,FEATURE_ENVY,0,0,git@github.com:apache/kafka.git,c74acb24eb1da5d16cc2721a63931cd87f79ec66,/clients/src/main/java/org/apache/kafka/common/config/types/Password.java,32,34,org.apache.kafka.common.config.types.Password.Password String,5.0,2.0,0.5,5.0,0.0,23.0,2.0,4.0,2.0,1.0,0.0,4.0,1.75,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.7662337662337663,0.0,2.0,0.0,0.0
4969461,FEATURE_ENVY,0,0,git@github.com:apache/kafka.git,c74acb24eb1da5d16cc2721a63931cd87f79ec66,/clients/src/main/java/org/apache/kafka/common/metrics/Quota.java,61,69,org.apache.kafka.common.metrics.Quota#equals Object,10.0,1.0,0.5,9.0,0.0,42.0,3.0,8.0,2.0,0.8333333333333334,0.0,6.0,2.125,1.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.8999346726925693,0.2857142857142857,6.0,0.0,0.0
4969461,LONG_METHOD,0,0,git@github.com:apache/kafka.git,c74acb24eb1da5d16cc2721a63931cd87f79ec66,/clients/src/main/java/org/apache/kafka/common/metrics/Quota.java,61,69,org.apache.kafka.common.metrics.Quota#equals Object,10.0,1.0,0.5,9.0,0.0,42.0,3.0,8.0,2.0,0.8333333333333334,0.0,6.0,2.125,1.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.8999346726925693,0.2857142857142857,6.0,0.0,0.0
4977435,GOD_CLASS,0,0,git@github.com:apache/kafka.git,c74acb24eb1da5d16cc2721a63931cd87f79ec66,/clients/src/main/java/org/apache/kafka/clients/admin/DeleteAclsResult.java,37,126,org.apache.kafka.clients.admin.DeleteAclsResult,10.0,12.0,0.5333333333333333,15.0,0.0,50.0,5.0,6.0,4.0,1.0,0.07142857142857142,15.0,3.3333333333333335,2.0,1.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,214.0,0.8392242361509256,0.0,4.0,0.0,0.0
4982268,GOD_CLASS,0,0,git@github.com:apache/kafka.git,c74acb24eb1da5d16cc2721a63931cd87f79ec66,/clients/src/main/java/org/apache/kafka/common/protocol/types/Schema.java,27,196,org.apache.kafka.common.protocol.types.Schema,30.0,18.0,0.6043956043956045,27.0,1.0,116.0,5.0,14.0,3.0,0.8064516129032258,0.15789473684210525,13.0,5.071428571428571,2.0,4.0,2.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,350.0,1.2399144144262704,0.15384615384615385,8.0,0.0,0.0
4980296,LONG_METHOD,0,0,git@github.com:apache/kafka.git,c74acb24eb1da5d16cc2721a63931cd87f79ec66,/clients/src/main/java/org/apache/kafka/common/PartitionInfo.java,92,101,org.apache.kafka.common.PartitionInfo#toString,11.0,4.0,0.7857142857142857,15.0,0.0,62.0,4.0,8.0,6.0,1.0,0.05263157894736842,10.0,2.875,1.0,1.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,0.9797694541204608,0.16666666666666666,8.0,0.0,0.0
4980296,FEATURE_ENVY,0,0,git@github.com:apache/kafka.git,c74acb24eb1da5d16cc2721a63931cd87f79ec66,/clients/src/main/java/org/apache/kafka/common/PartitionInfo.java,92,101,org.apache.kafka.common.PartitionInfo#toString,11.0,4.0,0.7857142857142857,15.0,0.0,62.0,4.0,8.0,6.0,1.0,0.05263157894736842,10.0,2.875,1.0,1.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,0.9797694541204608,0.16666666666666666,8.0,0.0,0.0
4969128,GOD_CLASS,0,0,git@github.com:apache/kafka.git,c74acb24eb1da5d16cc2721a63931cd87f79ec66,/streams/src/main/java/org/apache/kafka/streams/processor/StateStore.java,40,93,org.apache.kafka.streams.processor.StateStore,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,1.2605602228447488,0.0,6.0,0.0,0.0
4975591,GOD_CLASS,0,0,git@github.com:apache/kafka.git,c74acb24eb1da5d16cc2721a63931cd87f79ec66,/connect/api/src/main/java/org/apache/kafka/connect/data/SchemaAndValue.java,21,61,org.apache.kafka.connect.data.SchemaAndValue,7.0,4.0,0.09999999999999998,8.0,0.0,32.0,3.0,5.0,2.0,1.0,0.0,5.0,2.4,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.7464788732394366,0.0,2.0,0.0,0.0
4960946,LONG_METHOD,0,0,git@github.com:apache/kafka.git,c74acb24eb1da5d16cc2721a63931cd87f79ec66,/streams/src/main/java/org/apache/kafka/streams/processor/internals/TaskManager.java,324,340,org.apache.kafka.streams.processor.internals.TaskManager#updateNewAndRestoringTasks,37.0,50.0,0.8333333333333334,110.0,0.0,308.0,8.0,13.0,31.0,1.0,0.14516129032258066,28.0,8.461538461538462,4.0,9.0,0.0,53.0,3.0,0.0,0.0,0.0,0.0,0.0,1421.0,2.4333614882180568,0.0,12.0,0.0,0.0
