sample_id,label,binary_target,severity_ordinal,repository,commit_hash,path,start_line,end_line,code_name,wmc,cbo,lcom,rfc,dit,loc,cc_max,nom,nof,cida,coa,jdeodorant_top,iplasma_top,designite_top,jspirit_top,code_churn,volatility,bug_fix_ratio,author_count,expert_score,hotspot_score,cm_score,complexity_level
8195539,FEATURE_ENVY,0,0,git@github.com:eclipse/xtext-xtend.git,20500a324127e3ee73cb793a13430ee140246fa7,/org.eclipse.xtend.core/xtend-gen/org/eclipse/xtend/core/macro/AnnotationProcessor.java,69,105,org.eclipse.xtend.core.macro.AnnotationProcessor.CancellationObserver#monitorUntil ActiveAnnotationContext|CancelIndicator|Function0<? extends Boolean>,0.00047393364928909954,0.019438444924406047,0.5,0.002143392991104919,0.0,0.0004481571776853578,0.03333333333333333,0.0005171299288946348,0.0005887547836326171,0.5,0.011961722488038277,0.62,0.3575,0.5075614848006518,0.2,0.001024971298127487,0.2877520041781295,0.0,0.033707865168539325,0.428720792006028,0.5362,0.4379999999999999,0.3419999999999999
SMOTE_SYNTHETIC_2890,GOD_CLASS,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0008690959814056195,0.02463679636337006,0.8784885904263626,0.003765028351929489,0.0,0.0011561714346964593,0.02627097512503579,0.0014752384490152623,0.004173700675223402,0.12226564968577916,0.005712149718165399,0.5325112714606471,0.5296457539323212,0.6186371388908503,0.4,0.0010097708139864246,0.22081597417978518,0.13356186256527186,0.07298727318098072,0.5296694410433728,0.5509644150598851,0.6464616792179346,0.4901551490731793
SMOTE_SYNTHETIC_2083,GOD_CLASS,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0015271195365982096,0.03995680345572354,0.9196677088614705,0.005964349320382582,1.0,0.0018564454720313274,0.01965923664780028,0.002834217816004124,0.006657635498914381,0.08567783603455936,0.02254228422677488,0.9340138319160038,0.6566601626507563,0.7757358692655778,0.453866259660405,0.0012369631057728289,0.26811614816857543,0.03107668826561825,0.0479700145876632,0.7199496373275813,0.5037128338218753,0.8079003126584412,0.5786735645905221
SMOTE_SYNTHETIC_2269,GOD_CLASS,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0,0.010039113475887259,0.0,0.001565997758830325,0.0,0.00029239807608630645,0.0,0.0,0.002129700806724404,0.0,0.0,0.1348508480227308,0.10621169962488573,0.27319110507556765,0.030616254382288044,0.004014067532624738,0.2805978467722238,0.0,0.06225568746365932,0.13507589445058177,0.7,0.11155462894405924,0.0
7200142,GOD_CLASS,0,0,git@github.com:oracle/oci-java-sdk.git,76e9cecd7b309d9f12e5efe96c74167c66a98872,/bmc-objectstorage/bmc-objectstorage-extensions/src/main/java/com/oracle/bmc/objectstorage/transfer/ProgressTrackingInputStreamFactory.java,95,120,com.oracle.bmc.objectstorage.transfer.ProgressTrackingInputStreamFactory.DuplicatableProgressTrackingInputStream,5.2659294365455505e-05,0.008639308855291577,0.0,0.0008573571964419676,1.0,0.00011652086619819304,0.005555555555555556,0.0001292824822236587,0.0,0.0,0.0011961722488038277,0.155,0.0923333333333333,0.14827638881816793,0.0,0.00032916832811927135,0.13496628038943465,0.0,0.02247191011235955,0.09970455809980965,0.1722,0.104,0.028
SMOTE_SYNTHETIC_123,FEATURE_ENVY,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0005222154127246073,0.03334134115077611,0.24703109598715334,0.0045087566167626774,0.0,0.002536180368419596,0.01035893797752798,0.0008349625525300772,0.010898261522228676,0.5460740341610735,0.0168714398365676,0.8169004794456866,0.41156804268357533,0.8342524398115679,0.22707823280899267,0.0017580417532178558,0.19553335184571793,0.0,0.030665367100113184,0.5778733851793544,0.7,0.45344429429726835,0.1907364710163691
5622695,LONG_METHOD,0,0,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler-jx/src/main/java/org/apache/royale/compiler/internal/codegen/js/jx/BindableEmitter.java,80,99,org.apache.royale.compiler.internal.codegen.js.jx.BindableEmitter#emitBindableImplementsConstructorCode boolean,0.0030015797788309636,0.06371490280777538,0.8939393939393939,0.005251312828207052,1.0,0.0035852574214828626,0.07777777777777778,0.0015513897866839042,0.0032381513099793936,0.1287878787878787,0.061004784688995214,1.0,0.9112878787878788,0.656917975518719,1.0,0.0016003468310188964,0.3093187563096155,0.1428571428571428,0.02247191011235955,0.921448435225544,0.7428571428571428,0.968181818181818,0.948181818181818
SMOTE_SYNTHETIC_751,FEATURE_ENVY,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.002731310969114222,0.08421337776410087,0.7921069483602468,0.007592401722728544,1.0,0.0039629722531157405,0.13640285341545957,0.0009185555565049063,0.012513018533230693,0.3249289083592416,0.07699741222799916,1.0,0.8576647984491443,0.8842864203108373,1.0,0.0027295553266173064,0.18316513568363463,0.14916212840575827,0.03134770270639437,0.959952760784105,0.7447486385217275,0.9304723023445975,0.9304723023445975
SMOTE_SYNTHETIC_480,FEATURE_ENVY,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0004948356161006528,0.011986211757492277,0.8502728341397163,0.002985209670094736,1.0,0.00048257236107495847,0.008608978020660692,0.0007885238639221524,0.0006179664667170588,0.33718673786069436,0.019020057311677212,0.723015358251243,0.362782119666077,0.3974783840494678,0.4,0.00048397809446021307,0.1484377743092978,0.0,0.04159891840097138,0.48468123534447427,0.25318665481039465,0.46344806208918027,0.3612495979143046
4493302,GOD_CLASS,1,1,git@github.com:apache/drill.git,5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3,/exec/java-exec/src/main/java/org/apache/drill/exec/ssl/SSLConfigClient.java,33,281,org.apache.drill.exec.ssl.SSLConfigClient,0.0015271195365982096,0.03995680345572354,0.9525691699604744,0.006108670024649019,1.0,0.0017478129929728954,0.016666666666666666,0.00297349709114415,0.0061819252281424784,0.0815217391304347,0.025119617224880382,1.0,0.6571805006587615,0.7803106950012951,0.4,0.0008001734155094482,0.24869888802331808,0.0,0.0449438202247191,0.7243494578596053,0.4185999999999999,0.8177707509881423,0.5777707509881422
3900213,GOD_CLASS,0,0,git@github.com:apache/accumulo.git,f896c98c2356a52dfa2235d2cc02ae556ab17909,/proxy/src/main/java/org/apache/accumulo/proxy/thrift/AccumuloProxy.java,7755,7786,org.apache.accumulo.proxy.thrift.AccumuloProxy.Processor.exportTable,0.0001579778830963665,0.0064794816414686825,1.0,0.0008573571964419676,0.0,0.00023304173239638607,0.005555555555555556,0.00038784744667097606,0.0005887547836326171,0.0,0.0,0.36,0.2905,0.14257345078669995,0.2,1.0,0.27741109335936126,0.0975609756097561,0.06741573033707865,0.2577609445928384,0.7292682926829268,0.396,0.344
9023034,FEATURE_ENVY,1,1,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/solr/core/src/java/org/apache/solr/handler/component/SearchHandler.java,211,248,org.apache.solr.handler.component.SearchHandler#getAndPrepShardHandler SolrQueryRequest|ResponseBuilder,0.0018430753027909425,0.09719222462203024,0.7818181818181819,0.011145643553745579,1.0,0.0030205793775993114,0.05,0.0014221073044602456,0.0073594347954077126,0.1818181818181818,0.05741626794258373,1.0,0.7290303030303031,0.9072855959153632,0.8,0.0025450331710685126,0.36638214408104014,0.2075471698113207,0.2696629213483146,0.8784442386776358,0.7622641509433962,0.8145454545454545,0.6945454545454546
SMOTE_SYNTHETIC_3153,GOD_CLASS,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0008338403922519623,0.01718932454042374,0.5284851905826927,0.0031101351804621053,1.0,0.0008003833846414317,0.02187769940735715,0.0009076498214469173,0.002612885424388747,0.36528443818345135,0.016771138001066874,0.7294832157777024,0.40188743954141115,0.5564639236144711,0.2041342737783809,0.00042469418723291514,0.13561562754156872,0.0,0.01216500534345638,0.48180017969480343,0.22217307314879062,0.47623036385891443,0.3639823074322116
SMOTE_SYNTHETIC_4533,LONG_METHOD,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0031707153400221243,0.0678368890751338,0.8783683734143595,0.008992442357923796,1.0,0.003524916079290617,0.12171377578770526,0.001872843617538372,0.01350343766762928,0.12466428632617386,0.060161419104039424,1.0,0.8447638564838112,0.8860441855047618,1.0,0.0017993401195673068,0.24419348439343266,0.0825665342674801,0.02247191011235955,0.9569510977167399,0.724769960280244,0.9034020750775823,0.9034020750775823
SMOTE_SYNTHETIC_750,FEATURE_ENVY,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.005275413347693114,0.14486459649995198,0.5397923723169844,0.020756556478050595,0.0,0.007776830325965175,0.05801121811787422,0.004113582233394111,0.01703975228802906,0.16720639380670976,0.13594590145370797,1.0,0.881919373320207,0.9031190898374448,0.8,0.00928264586754128,0.32177747273914437,0.1653948743926955,0.1633275740420099,0.9178776001392859,0.7496184623178086,0.8619377116950953,0.7707780969194425
8180004,FEATURE_ENVY,0,0,git@github.com:apache/activemq.git,ccf56875b0660214e0a61bd2f8adc418143551fc,/activemq-broker/src/main/java/org/apache/activemq/store/memory/MemoryPersistenceAdapter.java,223,226,org.apache.activemq.store.memory.MemoryPersistenceAdapter#size,0.001263823064770932,0.03023758099352052,0.9941520467836258,0.0051441431786518055,0.0,0.0014072135379320236,0.022222222222222223,0.002456367162249515,0.0029437739181630853,0.0842105263157894,0.011961722488038277,0.7182456140350877,0.6173304093567251,0.6285238019944204,0.4,0.0007760879280860869,0.2403856929042086,0.1428571428571428,0.056179775280898875,0.6042066243345101,0.4488571428571428,0.7902456140350878,0.5702456140350878
7076341,LONG_METHOD,0,0,git@github.com:linkedin/parseq.git,6151cc9064cf8af2ec5ab10ec80aa8c40db6b13c,/subprojects/parseq/src/main/java/com/linkedin/parseq/MultiException.java,48,50,com.linkedin.parseq.MultiException.MultiException Collection<? extends Throwable>,0.00010531858873091101,0.005399568034557235,0.0,0.0010716964955524595,1.0,0.00017926287107414312,0.005555555555555556,0.0002585649644473174,0.0008831321754489255,0.3333333333333333,0.0011961722488038277,0.1099999999999999,0.0716666666666666,0.2433253560093012,0.0,0.0001632460814250045,0.0,0.0,0.011235955056179775,0.10437270437126721,0.0853999999999999,0.076,0.036
6923170,LONG_METHOD,1,1,git@github.com:google/google-java-format.git,df76e0c7fe82711c8600768fca19d0ebaf2ca3d2,/core/src/main/java/com/google/googlejavaformat/Doc.java,753,758,com.google.googlejavaformat.Doc.Tok#computeBreaks CommentsHelper|int|State,0.000315955766192733,0.005399568034557235,0.6666666666666667,0.0010716964955524595,1.0,0.00021511544528897175,0.022222222222222223,0.00038784744667097606,0.00029437739181630853,1.0,0.007177033492822967,0.285,0.2303333333333333,0.4106115382656958,0.0,0.0039553722679697804,0.2898660507310416,0.4117647058823529,0.033707865168539325,0.23129343601598956,0.8235294117647058,0.308,0.328
SMOTE_SYNTHETIC_1859,GOD_CLASS,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0062052494230727395,0.13578946521552168,0.7630214243133061,0.01943305656035569,0.0,0.009055109417294867,0.09509328354078443,0.0051811401948589015,0.01917341463988939,0.09486831573035714,0.16129490111549188,1.0,0.9526042848626611,0.882492111008198,1.0,0.008939605262577753,0.4137297049793125,0.035015892774820916,0.1809156465503161,0.9846233875841491,0.7105047678324462,0.9289064272939919,0.8835258302578237
SMOTE_SYNTHETIC_567,FEATURE_ENVY,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.001069517143652091,0.04038400379134928,0.8551804789311345,0.0054255218081097085,0.0,0.001900431533429103,0.03205579732954297,0.0011835895641857275,0.006405498312683891,0.2019843606671576,0.03111311692718966,0.9139030463522414,0.5955255300350963,0.7303057564485504,0.5229956480682265,0.0010578445527462189,0.0770900520385832,0.0,0.037192478179249505,0.7062235762224262,0.5533972026521775,0.719035188142966,0.5344360585293206
SMOTE_SYNTHETIC_814,FEATURE_ENVY,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.000315955766192733,0.03230719110860629,0.6706448111157421,0.0031155938913389088,0.0,0.0009826520594382168,0.016732969074151255,0.00038630453350391386,0.0032908497204028227,0.18325925811063276,0.008330378827701343,0.5443515624548007,0.4239452247068499,0.5884376300959598,0.2023868866694452,0.000825849158656978,0.27237905268308965,0.10978506296141932,0.04454153595458789,0.44565588744176426,0.4649674398610978,0.5489070169343893,0.3094321320016671
5626154,LONG_METHOD,0,0,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/debugger/src/main/java/flash/tools/debugger/concrete/PlayerSession.java,308,314,flash.tools.debugger.concrete.PlayerSession#isSuspended,0.00937335439705108,0.2159827213822894,0.7629499561018437,0.036652020147894114,0.0,0.017424351068406712,0.11666666666666667,0.008791208791208791,0.05416544009420077,0.0613934894346087,0.20574162679425836,1.0,0.9525899912203688,0.8729468680092577,1.0,0.008223855872443259,0.13913979133908208,0.0,0.02247191011235955,0.9824083080820913,0.7,0.9288849868305532,0.9288849868305532
SMOTE_SYNTHETIC_3728,LONG_METHOD,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0007051796320079599,0.006659888805018385,0.5629282636935978,0.001488606806504135,1.0,0.000584719768946247,0.026544655679433427,0.0005387274768515869,0.0005234141955543176,1.0,0.016018374655300427,0.4931251709647194,0.28499050439976903,0.45276401322496507,0.0,0.002859115905413867,0.21720255835137228,0.25158040717393776,0.02933686504326957,0.3104949182745351,0.7346271259815355,0.3500140532040929,0.37157012924868893
4171343,FEATURE_ENVY,0,0,git@github.com:apache/cayenne.git,5be5235ed1c02589b6300e9729cf3c308c0173e8,/modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/undo/CreateNodeUndoableEdit.java,32,35,org.apache.cayenne.modeler.undo.CreateNodeUndoableEdit#getPresentationName,5.2659294365455505e-05,0.01079913606911447,0.0,0.0012860357946629514,1.0,0.0002061523017352646,0.005555555555555556,0.0001292824822236587,0.0011775095672652341,0.0,0.0,0.15,0.1173333333333333,0.2395233973216559,0.2,0.00015789375088647975,0.0,0.0,0.011235955056179775,0.17897496648305056,0.0825999999999999,0.128,0.028
SMOTE_SYNTHETIC_2335,GOD_CLASS,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.000872884972643853,0.06279932101621333,0.6957739914732377,0.006751687921980495,1.0,0.0027882832018614797,0.02885762827517225,0.0007747855671510998,0.0006480443708028404,0.6577457404073923,0.040120714641238696,0.9160805301594797,0.5484905882894372,0.7672738557598484,0.2805626910468995,0.003641707037546074,0.2578460793182934,0.05492910753197694,0.0606267395185197,0.6388757110175044,0.716478732259593,0.6413408824860254,0.44522834427664554
SMOTE_SYNTHETIC_1415,FEATURE_ENVY,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0003561889312707789,0.00880432565979095,1.0,0.0010777099152639983,0.0,0.0003726215358448489,0.019675462872781917,0.0004363607044211718,0.0002493948893239864,0.42359721951679086,0.005249734158055415,0.39461522302302987,0.3417712042267538,0.28969982601617855,0.2,0.0008257363074931278,0.025037749386724734,0.0,0.011235955056179775,0.31453921039912214,0.3145265302397202,0.45194588917025375,0.42494388878067163
6964408,LONG_METHOD,0,0,git@github.com:google/guava.git,be92294be598b9b6ff0bd1cae3335759dafcb534,/guava/src/com/google/common/collect/Synchronized.java,192,197,com.google.common.collect.Synchronized.SynchronizedCollection#forEach Consumer<? super E>,0.0010005265929436545,0.011879049676025918,1.0,0.002464901939770657,0.0,0.001030761508676323,0.005555555555555556,0.002456367162249515,0.00029437739181630853,0.0,0.0011961722488038277,0.6799999999999999,0.4783333333333334,0.2666123529711289,0.4,0.008371044962252688,0.2958122093266687,0.0357142857142857,0.16853932584269662,0.47353059230044325,0.7107142857142856,0.5840000000000001,0.472
SMOTE_SYNTHETIC_1578,FEATURE_ENVY,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.00012675917615022228,0.014077520275878623,1.0,0.0033877114063486317,1.0,0.00047235940925084333,0.005555555555555556,0.00031120320039983466,0.0016516735745184226,0.0,0.0019267166658362214,0.3603578377546359,0.3687138990028624,0.3821540777162618,0.4,0.0006813908206423356,0.0,0.0,0.011235955056179775,0.3868718063709631,0.2986035022833657,0.47568665934630505,0.3392572540407417
5437592,LONG_METHOD,0,0,git@github.com:apache/phoenix.git,69e5bb0b304a53967cef40b2a4cfc66e69ecaa51,/phoenix-core/src/main/java/org/apache/phoenix/coprocessor/generated/MetaDataProtos.java,8189,8194,org.apache.phoenix.coprocessor.generated.MetaDataProtos.CreateFunctionRequest.parseFrom com.google.protobuf.CodedInputStream|com.google.protobuf.ExtensionRegistryLite,0.11521853607161664,0.28833693304535635,0.8411924769907964,0.14703675918979744,0.0,0.1256184569052058,0.28888888888888886,0.1583710407239819,0.1798645863997645,0.015331481705108,0.38636363636363635,1.0,0.9682384953981592,0.8598124292249406,1.0,0.06219943318819597,0.19614611488420433,0.0588235294117647,0.0898876404494382,0.9835003906682345,0.7176470588235294,0.9523577430972388,0.9523577430972388
SMOTE_SYNTHETIC_2881,GOD_CLASS,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.00011703825311336883,0.03789522383512178,0.0,0.0038917086805214506,1.0,0.0012712231012541463,0.01008354232082546,0.00015562500380570727,0.008509277270848206,0.3067370814101817,0.002879807187648674,0.3627325812417418,0.26757806961402303,0.7072447806941351,0.2,0.001568955208953278,0.16779977636811372,0.13270676592714234,0.042654388714189376,0.3832410328286618,0.7323951874566306,0.28599398432078826,0.05408120376795464
6036658,FEATURE_ENVY,1,1,git@github.com:eclipse/concierge.git,4c73cacebc5ecbdef24d4256ab506359294f7a55,/framework/org.eclipse.concierge/src/org/eclipse/concierge/Resources.java,626,640,org.eclipse.concierge.Resources.ConciergeBundleWiring#cleanup,0.0015271195365982096,0.04427645788336933,0.736842105263158,0.005679991426428036,0.0,0.0019808547253692813,0.016666666666666666,0.002456367162249515,0.004121283485428319,0.0921052631578947,0.03229665071770335,1.0,0.6270350877192983,0.697784483613433,0.6,0.002068675753139811,0.0,0.0,0.011235955056179775,0.7501124642638055,0.7,0.7530526315789474,0.5130526315789474
SMOTE_SYNTHETIC_3195,GOD_CLASS,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0,0.03658807183458756,0.0,0.003819175458837728,0.0,0.0007655658190007818,0.0,0.0,0.0042325834100068824,0.0,0.0,0.3,0.2427063236471396,0.6015670976296432,0.2,0.000731602398818974,0.24642492789882617,0.1497488868387149,0.07166388588531886,0.33561106648514455,0.42765265752161646,0.3,0.0
5699641,GOD_CLASS,0,0,git@github.com:apache/struts.git,e82c5a207f62fdb1bb6e8da690325b5a109c924f,/plugins/embeddedjsp/src/main/java/org/apache/struts2/jasper/compiler/PageDataImpl.java,235,711,org.apache.struts2.jasper.compiler.PageDataImpl.SecondPassVisitor,0.001263823064770932,0.05075593952483801,0.1071428571428571,0.004393955631765084,1.0,0.002823390219417754,0.05,0.0010342598577892696,0.004415660877244628,1.0,0.019138755980861243,0.875,0.5189285714285714,0.9167472885584805,0.4,0.009599404820844116,0.05925702682691625,0.0,0.02247191011235955,0.6863968040184557,0.7,0.5241428571428571,0.4041428571428571
SMOTE_SYNTHETIC_1429,FEATURE_ENVY,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.001777777722445275,0.037246214345019235,0.7613636695316991,0.004771192572979482,0.0,0.0020897566016842405,0.043111105273532076,0.0012837751503649863,0.003117455728701318,0.15964289154287642,0.046985642162329325,1.0,0.6657810433785689,0.6418778638851752,0.7379999474617887,0.00109827137275897,0.18552467039267023,0.0,0.018988761093358914,0.7838632340589254,0.5745459518224602,0.7798890766919325,0.6536890714381114
8948928,LONG_METHOD,0,0,git@github.com:apache/hive.git,2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53,/standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/WriteNotificationLogRequest.java,81,98,org.apache.hadoop.hive.metastore.api.WriteNotificationLogRequest.findByThriftId int,0.007582938388625593,0.07451403887688984,0.8274509803921568,0.013181866895295252,0.0,0.006919546823461925,0.1111111111111111,0.006593406593406593,0.006476302619958787,0.0953654188948306,0.02751196172248804,1.0,0.9654901960784316,0.8826338584353101,1.0,0.002882229994995571,0.23755657610082037,0.2,0.056179775280898875,0.9880611303747439,0.76,0.948235294117647,0.948235294117647
6962878,FEATURE_ENVY,0,0,git@github.com:google/guava.git,be92294be598b9b6ff0bd1cae3335759dafcb534,/guava/src/com/google/common/util/concurrent/FakeTimeLimiter.java,49,67,com.google.common.util.concurrent.FakeTimeLimiter#callWithTimeout Callable<T>|long|TimeUnit,0.000315955766192733,0.014038876889848811,1.0,0.0011788661451077056,0.0,0.00043919403413165064,0.022222222222222223,0.00038784744667097606,0.0,0.0,0.0011961722488038277,0.384,0.3895,0.2323947247823209,0.4,0.00046297659158238977,0.16890054174369765,0.0769230769230769,0.06741573033707865,0.3639172331527285,0.2652769230769231,0.504,0.428
SMOTE_SYNTHETIC_3664,LONG_METHOD,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0027622226147834108,0.05591007599647608,0.9271611532793346,0.007613913476087061,1.0,0.002464047089740875,0.10606067494970774,0.002462248848814354,0.007158685521869064,0.22281874922348516,0.03523278403676671,1.0,0.8288718436626041,0.8366079136614487,1.0,0.0027878382630932524,0.2361335125921892,0.03246708960902162,0.0398366375895921,0.9412992024132247,0.7097401268827065,0.9545123047484324,0.9545123047484324
SMOTE_SYNTHETIC_3460,LONG_METHOD,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.003062775608620212,0.05712363276173531,0.917622093625401,0.007476548226578227,1.0,0.0023373497256689983,0.11295572826618702,0.002844214608920491,0.004581823034869954,0.2574712595203606,0.04329115452180645,1.0,0.8469921902256484,0.8282349512543192,1.0,0.0030319959602048067,0.2223845165610552,0.0,0.044197682948508614,0.9441475008907724,0.7,0.9752866280876201,0.9752866280876201
SMOTE_SYNTHETIC_2082,GOD_CLASS,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0007502271018476355,0.027291912906472808,0.9449208308089242,0.003483696781891202,0.0,0.0007267002730345768,0.00973992964396335,0.0017444893766222617,0.0006614108519536642,0.17775207365643142,0.02213681180840527,0.9477231135139381,0.5126288213999174,0.5004956016938167,0.4,0.0008396090199015487,0.18195010760037955,0.0,0.02816151316659332,0.6075170437906463,0.4392302080006285,0.6826419907101742,0.43251449727363805
SMOTE_SYNTHETIC_122,FEATURE_ENVY,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0,0.01873972188905654,0.0,0.0027848315451773904,1.0,0.0009028370072753239,0.0,0.0,0.0005433070483636952,0.0,0.0,0.25014736851949765,0.21712877196017843,0.369957594369917,0.2,0.0023062591311179075,0.09857546848538806,0.16912280865829454,0.02247191011235955,0.2620238847098947,0.7507368425974883,0.20823578963119627,0.0
SMOTE_SYNTHETIC_3860,LONG_METHOD,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0016469212876783427,0.05985422435313597,0.913214080538027,0.010312420937420047,1.0,0.003779937149735365,0.0454513399263726,0.001684714245475745,0.014615899769817597,0.09541297172252315,0.03450200545003058,0.9787811471787158,0.747749774105591,0.7776695872351062,0.7212505875501956,0.003597227245547353,0.330956100061641,0.10536538006662535,0.17366602741302017,0.8269479426580355,0.7316096140199876,0.8241645061855019,0.6877893299204433
SMOTE_SYNTHETIC_4882,LONG_METHOD,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,9.337239989039872e-05,0.017768592064970473,0.0,0.0021731542693199076,1.0,0.0006218574430742643,0.009850788188437064,0.0001292824822236587,0.0004674733242770973,0.0,0.019421027933363758,0.7880050555255099,0.20957018572394026,0.3394307806513106,0.2,0.0003446426198055751,0.14821612868555115,0.0,0.013784922764958747,0.39507529886060355,0.1802951683401812,0.21162973001730126,0.0496479724697228
SMOTE_SYNTHETIC_248,FEATURE_ENVY,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0,0.006308822189441641,0.0,0.0009969415587052512,1.0,0.0002728998701776527,0.0,0.0,0.0005209755170951223,0.0,0.0,0.08762954021134439,0.07364313983221978,0.14326508768419965,0.04604923368557399,0.1818746420170147,0.2368301469329328,0.057561542106967484,0.052704927025658536,0.08797120773161617,0.5060480112486977,0.07010363216907552,0.0
4476433,LONG_METHOD,0,0,git@github.com:apache/drill.git,5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3,/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/xsort/managed/SortMemoryManager.java,782,783,org.apache.drill.exec.physical.impl.xsort.managed.SortMemoryManager#getPreferredMergeBatchSize,0.0024749868351764087,0.03455723542116631,0.7494252873563219,0.004715464580430822,0.0,0.0023662698981786892,0.03888888888888889,0.003878474466709761,0.008242566970856638,0.2571428571428571,0.019138755980861243,0.9008275862068964,0.756051724137931,0.7747848668465808,0.8,0.0028206781938025366,0.1922541895847569,0.0,0.0449438202247191,0.8286836075323329,0.7,0.9008275862068964,0.7408275862068966
SMOTE_SYNTHETIC_2508,GOD_CLASS,1,1,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,SMOTE_SYNTHETIC,0,0,SMOTE_SYNTHETIC,0.0018925480529742688,0.06494435133324057,0.798520722170136,0.008391989146659338,1.0,0.0020268105699018314,0.03467805497819183,0.002454511179165045,0.0030642423576603033,0.1532580202739649,0.0361403562652605,0.9628820634093479,0.6824147558336557,0.7262462474065906,0.8,0.0010939835734835096,0.09123421642851488,0.0,0.01651397486506386,0.814378392395648,0.5203491869012435,0.8270721168588917,0.6519131147803824
